494,44,1,2015,,,647870
495,45,1,2015,,,87866
496,46,1,2015,,,1283590
497,47,1,2015,,,1087030
498,48,1,2015,,,277452
499,49,1,2015,,,867800
500,50,1,2015,,,94717
501,1,1,2016,,,744930
502,2,1,2016,,,132737
503,3,1,2016,,,1123137
504,4,1,2016,,,493447
505,5,1,2016,,,6309138
506,6,1,2016,,,905019
507,7,1,2016,,,535118
508,8,1,2016,,,136264
509,9,1,2016,,,2816791
510,10,1,2016,,,1764346
511,11,1,2016,,,181550
512,12,1,2016,,,297200
513,13,1,2016,,,2026718
514,14,1,2016,,,1049547
515,15,1,2016,,,509831
516,16,1,2016,,,494347
517,17,1,2016,,,684017
518,18,1,2016,,,716293
519,19,1,2016,,,180512
520,20,1,2016,,,886221
521,21,1,2016,,,964514
522,22,1,2016,,,1528666
523,23,1,2016,,,875021
524,24,1,2016,,,483150
525,25,1,2016,,,915040
526,26,1,2016,,,146375
527,27,1,2016,,,319194
528,28,1,2016,,,473744
529,29,1,2016,,,180888
530,30,1,2016,,,1410421
531,31,1,2016,,,336263
532,32,1,2016,,,2729776
533,33,1,2016,,,1550062
534,34,1,2016,,,109706
535,35,1,2016,,,1710143
536,36,1,2016,,,693903
537,37,1,2016,,,606277
538,38,1,2016,,,1727497
539,39,1,2016,,,142150
540,40,1,2016,,,771250
541,41,1,2016,,,136302
542,42,1,2016,,,1001562
543,43,1,2016,,,5360849
544,44,1,2016,,,659801
545,45,1,2016,,,88428
546,46,1,2016,,,1287026
547,47,1,2016,,,1101711
548,48,1,2016,,,273855
549,49,1,2016,,,864432
550,50,1,2016,,,94170
551,1,1,2017,,,742444
552,2,1,2017,,,132872
553,3,1,2017,,,1110851
554,4,1,2017,,,496085
555,5,1,2017,,,6304266
556,6,1,2017,,,910280
557,7,1,2017,,,531288
558,8,1,2017,,,136293
559,9,1,2017,,,2832424
560,10,1,2017,,,1768642
561,11,1,2017,,,180837
562,12,1,2017,,,301186
563,13,1,2017,,,2005153
564,14,1,2017,,,1054187
565,15,1,2017,,,511850
566,16,1,2017,,,497088
567,17,1,2017,,,680978
568,18,1,2017,,,715135
569,19,1,2017,,,180473
570,20,1,2017,,,893684
571,21,1,2017,,,964791
572,22,1,2017,,,1516398
573,23,1,2017,,,884944
574,24,1,2017,,,478321
575,25,1,2017,,,915472
576,26,1,2017,,,149474
577,27,1,2017,,,323766
578,28,1,2017,,,485785
579,29,1,2017,,,179433
580,30,1,2017,,,1408102
581,31,1,2017,,,334345
582,32,1,2017,,,2724663
583,33,1,2017,,,1553513
584,34,1,2017,,,111920
585,35,1,2017,,,1704399
586,36,1,2017,,,695092
587,37,1,2017,,,608014
588,38,1,2017,,,1726809
589,39,1,2017,,,142949
590,40,1,2017,,,777507
591,41,1,2017,,,137823
592,42,1,2017,,,1001967
593,43,1,2017,,,5401341
594,44,1,2017,,,668274
595,45,1,2017,,,88028
596,46,1,2017,,,1291462
597,47,1,2017,,,1110367
598,48,1,2017,,,272266
599,49,1,2017,,,860753
600,50,1,2017,,,94258
601,1,1,2018,,,739716
602,2,1,2018,,,130963
603,3,1,2018,,,1141511
604,4,1,2018,,,495291
605,5,1,2018,,,6272734
606,6,1,2018,,,911536
607,7,1,2018,,,526634
608,8,1,2018,,,138405
609,9,1,2018,,,2846444
610,10,1,2018,,,1767202
611,11,1,2018,,,181278
612,12,1,2018,,,310522
613,13,1,2018,,,1982327
614,14,1,2018,,,1055706
615,15,1,2018,,,514833
616,16,1,2018,,,497733
617,17,1,2018,,,677821
618,18,1,2018,,,711783
619,19,1,2018,,,180461
620,20,1,2018,,,896827
621,21,1,2018,,,962297
622,22,1,2018,,,1504194
623,23,1,2018,,,889304
624,24,1,2018,,,471298
625,25,1,2018,,,913441
626,26,1,2018,,,148844
627,27,1,2018,,,326392
628,28,1,2018,,,492640
629,29,1,2018,,,178515
630,30,1,2018,,,1400069
631,31,1,2018,,,333537
632,32,1,2018,,,2700833
633,33,1,2018,,,1552497
634,34,1,2018,,,113845
635,35,1,2018,,,1695762
636,36,1,2018,,,698891
637,37,1,2018,,,609507
638,38,1,2018,,,1730757
639,39,1,2018,,,143436
640,40,1,2018,,,780882
641,41,1,2018,,,138975
642,42,1,2018,,,1007624
643,43,1,2018,,,5433471
644,44,1,2018,,,677031
645,45,1,2018,,,87074
646,46,1,2018,,,1289367
647,47,1,2018,,,1123736
648,48,1,2018,,,267976
649,49,1,2018,,,859333
650,50,1,2018,,,94313
651,1,1,2019,,,733500
652,2,1,2019,,,133500
653,3,1,2019,,,1112600
654,4,1,2019,,,496300
655,5,1,2019,,,6269700
656,6,1,2019,,,915000
657,7,1,2019,,,517900
658,8,1,2019,,,137500
659,9,1,2019,,,2865200
660,10,1,2019,,,1765600
661,11,1,2019,,,180300
662,12,1,2019,,,305900
663,13,1,2019,,,1991600
664,14,1,2019,,,1050400
665,15,1,2019,,,512600
666,16,1,2019,,,493700
667,17,1,2019,,,677000
668,18,1,2019,,,706800
669,19,1,2019,,,178100
670,20,1,2019,,,904800
671,21,1,2019,,,960800
672,22,1,2019,,,1484200
673,23,1,2019,,,897200
674,24,1,2019,,,465500
675,25,1,2019,,,911800
676,26,1,2019,,,151500
677,27,1,2019,,,328300
678,28,1,2019,,,499300
679,29,1,2019,,,176400
680,30,1,2019,,,1396800
681,31,1,2019,,,327200
682,32,1,2019,,,2715500
683,33,1,2019,,,1548600
684,34,1,2019,,,113000
685,35,1,2019,,,1679900
686,36,1,2019,,,698500
687,37,1,2019,,,612600
688,38,1,2019,,,1714700
689,39,1,2019,,,142800
690,40,1,2019,,,783800
691,41,1,2019,,,140500
692,42,1,2019,,,999000
693,43,1,2019,,,5447000
694,44,1,2019,,,681700
695,45,1,2019,,,86500
696,46,1,2019,,,1293900
697,47,1,2019,,,1127800
698,48,1,2019,,,265900
699,49,1,2019,,,852100
700,50,1,2019,,,93400
701,1,1,2020,,,732900
702,2,1,2020,,,134100
703,3,1,2020,,,1113200
704,4,1,2020,,,496600
705,5,1,2020,,,6251900
706,6,1,2020,,,917600
707,7,1,2020,,,511900
708,8,1,2020,,,138000
709,9,1,2020,,,2887200
710,10,1,2020,,,1765900
711,11,1,2020,,,179500
712,12,1,2020,,,308100
713,13,1,2020,,,1984800
714,14,1,2020,,,1050200
715,15,1,2020,,,513800
716,16,1,2020,,,492400
717,17,1,2020,,,676000
718,18,1,2020,,,703900
719,19,1,2020,,,177300
720,20,1,2020,,,908300
721,21,1,2020,,,958400
722,22,1,2020,,,1473200
723,23,1,2020,,,903300
724,24,1,2020,,,460600
725,25,1,2020,,,911700
726,26,1,2020,,,152400
727,27,1,2020,,,330400
728,28,1,2020,,,506200
729,29,1,2020,,,174600
730,30,1,2020,,,1392000
731,31,1,2020,,,323700
732,32,1,2020,,,2710800
733,33,1,2020,,,1550200
734,34,1,2020,,,115100
735,35,1,2020,,,1671100
736,36,1,2020,,,699900
737,37,1,2020,,,616200
738,38,1,2020,,,1713800
739,39,1,2020,,,142100
740,40,1,2020,,,787900
741,41,1,2020,,,142000
742,42,1,2020,,,1000200
743,43,1,2020,,,5468800
744,44,1,2020,,,687800
745,45,1,2020,,,85900
746,46,1,2020,,,1295600
747,47,1,2020,,,1139700
748,48,1,2020,,,262500
749,49,1,2020,,,849500
750,50,1,2020,,,93200
751,1,1,2021,,,733500
752,2,1,2021,,,134600
753,3,1,2021,,,1113400
754,4,1,2021,,,497400
755,5,1,2021,,,6220500
756,6,1,2021,,,918300
757,7,1,2021,,,505600
758,8,1,2021,,,138200
759,9,1,2021,,,2908600
760,10,1,2021,,,1767200
761,11,1,2021,,,178500
762,12,1,2021,,,310300
763,13,1,2021,,,1976800
764,14,1,2021,,,1051100
765,15,1,2021,,,514100
766,16,1,2021,,,490300
767,17,1,2021,,,674800
768,18,1,2021,,,702800
769,19,1,2021,,,176700
770,20,1,2021,,,911000
771,21,1,2021,,,955100
772,22,1,2021,,,1461600
773,23,1,2021,,,907800
774,24,1,2021,,,456400
775,25,1,2021,,,911100
776,26,1,2021,,,153100
777,27,1,2021,,,331900
778,28,1,2021,,,512600
779,29,1,2021,,,173000
780,30,1,2021,,,1385600
781,31,1,2021,,,320100
782,32,1,2021,,,2704500
783,33,1,2021,,,1551800
784,34,1,2021,,,117000
785,35,1,2021,,,1662400
786,36,1,2021,,,700100
787,37,1,2021,,,619000
788,38,1,2021,,,1711000
789,39,1,2021,,,141600
790,40,1,2021,,,792500
791,41,1,2021,,,143200
792,42,1,2021,,,1002300
793,43,1,2021,,,5488000
794,44,1,2021,,,692300
795,45,1,2021,,,85300
796,46,1,2021,,,1297000
797,47,1,2021,,,1150600
798,48,1,2021,,,259600
799,49,1,2021,,,846300
800,50,1,2021,,,92800
801,1,1,2022,,,735200
802,2,1,2022,,,135500
803,3,1,2022,,,1115400
804,4,1,2022,,,499400
805,5,1,2022,,,6200300
806,6,1,2022,,,921800
807,7,1,2022,,,501100
808,8,1,2022,,,138800
809,9,1,2022,,,2935700
810,10,1,2022,,,1770700
811,11,1,2022,,,177400
812,12,1,2022,,,312600
813,13,1,2022,,,1966000
814,14,1,2022,,,1052500
815,15,1,2022,,,516400
816,16,1,2022,,,489200
817,17,1,2022,,,675300
818,18,1,2022,,,702700
819,19,1,2022,,,176100
820,20,1,2022,,,914600
821,21,1,2022,,,953600
822,22,1,2022,,,1452300
823,23,1,2022,,,912200
824,24,1,2022,,,452500
825,25,1,2022,,,912600
826,26,1,2022,,,154100
827,27,1,2022,,,333800
828,28,1,2022,,,519700
829,29,1,2022,,,171600
830,30,1,2022,,,1381300
831,31,1,2022,,,317000
832,32,1,2022,,,2704400
833,33,1,2022,,,1563200
834,34,1,2022,,,119000
835,35,1,2022,,,1657200
836,36,1,2022,,,702500
837,37,1,2022,,,623000
838,38,1,2022,,,1709800
839,39,1,2022,,,141200
840,40,1,2022,,,797700
841,41,1,2022,,,144500
842,42,1,2022,,,1006800
843,43,1,2022,,,5517300
844,44,1,2022,,,697700
845,45,1,2022,,,85000
846,46,1,2022,,,1299900
847,47,1,2022,,,1163700
848,48,1,2022,,,257400
849,49,1,2022,,,844700
850,50,1,2022,,,92700
851,1,1,2029,,,743900
852,2,1,2029,,,138100
853,3,1,2029,,,1139300
854,4,1,2029,,,510900
855,5,1,2029,,,6112700
856,6,1,2029,,,951100
857,7,1,2029,,,478000
858,8,1,2029,,,138800
859,9,1,2029,,,3109900
860,10,1,2029,,,1785300
861,11,1,2029,,,168600
862,12,1,2029,,,326200
863,13,1,2029,,,1872000
864,14,1,2029,,,1065700
865,15,1,2029,,,521800
866,16,1,2029,,,478900
867,17,1,2029,,,683100
868,18,1,2029,,,700900
869,19,1,2029,,,174500
870,20,1,2029,,,910500
871,21,1,2029,,,945400
872,22,1,2029,,,1421500
873,23,1,2029,,,929300
874,24,1,2029,,,427100
875,25,1,2029,,,918100
876,26,1,2029,,,159500
877,27,1,2029,,,345700
878,28,1,2029,,,554000
879,29,1,2029,,,166100
880,30,1,2029,,,1353100
881,31,1,2029,,,294200
882,32,1,2029,,,2661500
883,33,1,2029,,,1598400
884,34,1,2029,,,130300
885,35,1,2029,,,1631400
886,36,1,2029,,,709900
887,37,1,2029,,,637100
888,38,1,2029,,,1704500
889,39,1,2029,,,139900
890,40,1,2029,,,812500
891,41,1,2029,,,149800
892,42,1,2029,,,1043600
893,43,1,2029,,,5674500
894,44,1,2029,,,736700
895,45,1,2029,,,82000
896,46,1,2029,,,1323800
897,47,1,2029,,,1234000
898,48,1,2029,,,246200
899,49,1,2029,,,836200
900,50,1,2029,,,91500
